wiki_id,kotus_id,place_name,place_type,name_type,parish,lat,long,precision,collector,collection_year,collection
Q5010975,5513,Godby,kylä,paikannimi,Ahvenanmaa,60.303086656,19.992302701,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5012074,6062,Lintukallio,kallio,paikannimi,Aitolahti,61.535419328,23.95088768,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5005721,2870,Navetontausta,pelto,paikannimi,Ahlainen,61.73691687,21.581888367,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001056,522,Grönforsinkari,kari,paikannimi,Ahlainen,61.729775506,21.573588786,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5004719,2365,Leppä-Talloora,kari,paikannimi,Ahlainen,61.678729591,21.463362879,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003065,1530,Kirkkosuo,suo,paikannimi,Ahlainen,61.69510751,21.708111809,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5003067,1531,Vähä Kirkkokallio,kallio,paikannimi,Ahlainen,61.69510751,21.708111809,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5001967,980,Vähä Kirkkokallio,kallio,paikannimi,Ahlainen,61.69510751,21.708111809,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5001971,982,Kirkkosuo,suo,paikannimi,Ahlainen,61.69510751,21.708111809,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5000032,11,Aapelinkorpi,pellot,paikannimi,Ahlainen,61.64857763,21.662442238,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5007284,3657,Päivärinta,talo,paikannimi,Ahlainen,61.64857763,21.662442238,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5008321,4178,Sammalsuo,pelto,paikannimi,Ahlainen,61.64857763,21.662442238,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5008327,4181,Sammalsuo,pelto,paikannimi,Ahlainen,61.64857763,21.662442238,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5003501,1750,Korpilakso,pelto,paikannimi,Ahlainen,61.64857763,21.662442238,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5002619,1306,Kalliorinne,pelto,paikannimi,Ahlainen,61.64857763,21.662442238,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5013078,6567,Turpeinensuo,suo,paikannimi,Aitolahti,61.560504987,23.983564652,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5007280,3655,Päinkiveä,apaja,paikannimi,Ahlainen,61.750344498,21.434927824,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002061,1027,Isonkorventie,tie,paikannimi,Ahlainen,61.658598637,21.631033762,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5011064,5553,Aitovuori,vuori,paikannimi,Aitolahti,61.527226945,23.966037581,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5006722,3374,Pikku-Valakka,kari,paikannimi,Ahlainen,61.71002387,21.481727556,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5017599,10166,Rööpakka,viljelysmaa,paikannimi,Alahärmä,63.261762188,22.657881411,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Nybäck, Liisa",1972,1-kokoelma
Q5008284,4159,Salonpolku,polku,paikannimi,Ahlainen,61.731154595,21.683456929,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5015594,9149,Laitala,tila,paikannimi,Alahärmä,63.168685698,22.825269582,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Tuula",1972,1-kokoelma
Q5010290,5169,Verkkokari,saari,paikannimi,Ahlainen,61.639560526,21.593823496,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5001058,523,Grönforsinnavetto,ranta,paikannimi,Ahlainen,61.728469049,21.565421366,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000036,12,Aaponniittu,niitty,paikannimi,Ahlainen,61.66135447,21.67711149,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Lenko, Marja",1967,1-kokoelma
Q5013080,6568,Turveluoma,tila,paikannimi,Aitolahti,61.560674488,23.984823967,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Rikala, Heli",1974,1-kokoelma
Q5007282,3656,Päivärinne,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000088,37,Aho,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000090,38,Aho,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006788,3407,Pirttipelto,pelto,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008377,4207,Santala,asumus,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010530,5289,Vintiläntie,tie,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006005,3014,Nyykäälynkulma,alue,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001355,673,Harjula,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1986,1-kokoelma
Q5007596,3814,Rengaskivi,kivikko,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003446,1722,Korkeakoskentie,tie,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006149,3086,Paavola,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5009753,4899,Tyykilä,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010791,5421,Ylinen,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5003642,1821,Kotopelto,pelto,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5004350,2178,Lamminen,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010940,5497,Österoosi,asumus,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010942,5498,Österroos,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000755,369,Fammuniittu,niitty,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008048,4041,Räväholma,pelto,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5006542,3284,Pihapelto,pelto,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005595,2807,Mäkeinväli,pelto,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008204,4119,Salmela,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008232,4133,Salminen,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5002015,1004,Isomäki,tila,paikannimi,Ahlainen,61.710380534,21.632781374,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005724,2871,Navettomaa,vesijättömaa,paikannimi,Ahlainen,61.662033003,21.609016915,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kleemola, Tarja",1969,1-kokoelma
Q5002063,1028,Isonkoskenlammi,lampi,paikannimi,Ahlainen,61.68607314,21.683427815,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5011066,5554,Aittakallio,metsäsaareke,paikannimi,Aitolahti,61.5384947,23.922257226,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5006724,3375,Pikku-Valakka,saaret,paikannimi,Ahlainen,61.710283479,21.480562951,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Vasama, Marjatta",1962,1-kokoelma
Q5017601,10167,Röhkävainio,pelto,paikannimi,Alahärmä,63.282402808,22.795193527,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Härmänen, Ritva",1967,1-kokoelma
Q5008286,4160,Salonsuo,suo,paikannimi,Ahlainen,61.618345973,21.756641739,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Norrbacka, Hilkka",1977,1-kokoelma
Q5013370,8025,Akkaanoja,oja,paikannimi,Alahärmä,63.210234847,22.791322897,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Sjöblom, Sirkka-Liisa",1984,1-kokoelma
Q5015596,9150,Laita-Moskua,pelto,paikannimi,Alahärmä,63.30513984,22.948066471,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Härmänen, Ritva",1967,1-kokoelma
Q5003722,1861,Kranvittari,kari,paikannimi,Ahlainen,61.677589366,21.487031567,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5010979,5515,Jomala,pitäjä,paikannimi,Ahvenanmaa,60.183134011,20.003233061,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5010997,5524,Lumparn,merialue,paikannimi,Ahvenanmaa,60.183134011,20.003233061,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5010999,5525,Lumppari,merialue,paikannimi,Ahvenanmaa,60.183134011,20.003233061,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Pitkänen, Ritva Liisa",1982,1-kokoelma
Q5010292,5170,Verkkoluodonviiki,lahti,paikannimi,Ahlainen,61.639496093,21.721634744,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Lenko, Marja",1967,1-kokoelma
Q5012078,6064,Lintumäki,mäki,paikannimi,Aitolahti,61.537480148,23.944645045,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5001060,524,Grönforsinpelto,pelto,paikannimi,Ahlainen,61.698293196,21.622822249,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5004723,2367,Leskensarka,pelto,paikannimi,Ahlainen,61.613338148,21.579171195,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009662,4853,Tuomela,talo,paikannimi,Ahlainen,61.613338148,21.579171195,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5003069,1532,Iso Kirkkokallio,kallio,paikannimi,Ahlainen,61.688494633,21.722066296,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5013082,6569,Turveluoma,talo,paikannimi,Aitolahti,61.559876023,23.984195484,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
Q5009290,4665,Taalinluoto,luoto,paikannimi,Ahlainen,61.659588157,21.663840272,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Lenko, Marja",1967,1-kokoelma
Q5004771,2391,Lindell,tila,paikannimi,Ahlainen,61.659588157,21.663840272,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Lenko, Marja",1967,1-kokoelma
Q5008857,4448,Snikkarinmäki,pelto,paikannimi,Ahlainen,61.659588157,21.663840272,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Lenko, Marja",1967,1-kokoelma
Q5002675,1334,Kankaansivu,asuntotila,paikannimi,Ahlainen,61.659588157,21.663840272,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Lenko, Marja",1967,1-kokoelma
Q5008009,4021,Rytökoski,koski,paikannimi,Ahlainen,61.659588157,21.663840272,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Lenko, Marja",1968,1-kokoelma
Q5004537,2272,Lauttaranta,ranta,paikannimi,Ahlainen,61.659588157,21.663840272,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Lenko, Marja",1967,1-kokoelma
Q5005726,2873,Navettomaakallio,mäki,paikannimi,Ahlainen,61.665072728,21.611594938,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kleemola, Tarja",1969,1-kokoelma
Q5002065,1029,Isonniitynoja,oja,paikannimi,Ahlainen,61.621790958,21.660217864,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Peltola, Satu-Liisa",1966,1-kokoelma
Q5006726,3376,Pikkuviiki,lahti,paikannimi,Ahlainen,61.704062983,21.529334494,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5016600,9660,Ollinmäki,mäki,paikannimi,Alahärmä,63.278863131,22.731528436,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Nybäck, Liisa",1972,1-kokoelma
Q5017603,10168,Saapas,viljelysmaa,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018609,10683,Vuosneva,suo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018648,10703,Välimaa,talo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018671,10715,Välivainio,talo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5017825,10282,Silvast,talo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015875,9291,Lummukkamäki,mäki,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015890,9299,Luoma,talo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5016909,9818,Pietilä,talo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015931,9320,Luukkahaamäki,mäki,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5013881,8280,Harmaakuru,suo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5013901,8290,Hautakytö,viljelysmaa,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5013923,8301,Hautamäki,talo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5018162,10453,Torpanvainio,pelto,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5017249,9989,Pömpeli,talo,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5017251,9990,Pömpelinjärvi,järvi,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5015114,8905,Koppelomäki,mäki,paikannimi,Alahärmä,63.27324992,22.850922032,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Laakso, Maija",1954,1-kokoelma
Q5008288,4161,Salosenkytö,pelto,paikannimi,Ahlainen,61.736949281,21.628755543,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013374,8027,Akseli Suomalainen,tila,paikannimi,Alahärmä,63.284544531,22.784722316,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Härmänen, Ritva",1967,1-kokoelma
Q5003724,1862,Krapuränneli,juopa,paikannimi,Ahlainen,61.66789937,21.579399264,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kleemola, Tarja",1969,1-kokoelma
Q5010294,5171,Verkkoluoto,saari,paikannimi,Ahlainen,61.721493972,21.709723559,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5012080,6065,Lopenkulma,pelto,paikannimi,Aitolahti,61.542498728,23.878028083,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5004725,2368,Letonmäki,tila,paikannimi,Ahlainen,61.684993723,21.731187695,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5010402,5225,Viikinlahti,niitty,paikannimi,Ahlainen,61.684993723,21.731187695,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5004334,2170,Lammasluoto,pelto,paikannimi,Ahlainen,61.684993723,21.731187695,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5009947,4996,Uusikorpi,tila,paikannimi,Ahlainen,61.684993723,21.731187695,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Mäenpää, Marja-Liisa",1967,1-kokoelma
Q5003071,1533,Kirkkotie,polku,paikannimi,Ahlainen,61.708151487,21.576318695,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000127,55,Aladeeli,pelto,paikannimi,Ahlainen,61.708151487,21.576318695,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5001157,573,Haapasalo,tila,paikannimi,Ahlainen,61.708151487,21.576318695,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1986,1-kokoelma
Q5002163,1078,Isotniitut,pelto,paikannimi,Ahlainen,61.708151487,21.576318695,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005373,2694,Mikkolanpelto,pelto,paikannimi,Ahlainen,61.708151487,21.576318695,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5008943,4491,Steenpakka,tila,paikannimi,Ahlainen,61.708151487,21.576318695,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Miikkulainen, Raija",1986,1-kokoelma
Q5002027,1010,Isoniittu,pelto,paikannimi,Ahlainen,61.708151487,21.576318695,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Miikkulainen, Raija",1986,1-kokoelma
Q5000040,14,Aarikka,tila,paikannimi,Ahlainen,61.687497585,21.675611598,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5013084,6570,Tuulimoottorimäki,mäki,paikannimi,Aitolahti,61.533824561,23.860314567,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Kivikuru, Ullamaija",1963,1-kokoelma
Q5009292,4666,Taalperinkari,kari,paikannimi,Ahlainen,61.719570229,21.592618629,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5005728,2874,Navettomaa,kylä,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Vasama, Marjatta",1963,1-kokoelma
Q5007478,3755,Rantakaupunki,kylä,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5004076,2040,Kyläpelto,pelto,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5006131,3077,Orviiki,alue,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee useiden karttaruutujen alueella. Tämä piste on ensimmäisessä ruudussa.,"Vasama, Marjatta",1963,1-kokoelma
Q5007741,3886,Riittala,pelto,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5004259,2132,Lahtola,talo,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5005355,2685,Metsäpelto,maa,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5007918,3976,Ruoppala,pelto,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5010019,5032,Vaaksholma,kylänosa,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009021,4530,Sundell,asunto,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5001914,953,Inberg,talo,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5002986,1491,Kettula,metsä,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009214,4627,Syrjälä,maa,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5009252,4646,Säämäki,talo,paikannimi,Ahlainen,61.668176321,21.616939892,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Vasama, Marjatta",1963,1-kokoelma
Q5018605,10681,Vuosmaa,talo,paikannimi,Alahärmä,63.210621858,22.873287919,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5018611,10684,Vuosneva,suo,paikannimi,Alahärmä,63.210621858,22.873287919,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017667,10202,Salmelankytö,pelto,paikannimi,Alahärmä,63.210621858,22.873287919,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5013549,8110,Aurala,pelto,paikannimi,Alahärmä,63.210621858,22.873287919,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5017124,9926,Porrasmäki,talo,paikannimi,Alahärmä,63.210621858,22.873287919,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5016481,9600,Nevala,maapala,paikannimi,Alahärmä,63.210621858,22.873287919,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5014291,8489,Itäpuoli,pelto,paikannimi,Alahärmä,63.210621858,22.873287919,Paikka sijaitsee keruukartalla tämän karttaruudun alueella.,"Pitkänen, Hillevi",1954,1-kokoelma
Q5002067,1030,Ison-Pankkoon kallio,kallio,paikannimi,Ahlainen,61.720271236,21.609910184,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Miikkulainen, Raija",1986,1-kokoelma
Q5011070,5556,Aittokallio,mäki,paikannimi,Aitolahti,61.556036809,23.973043101,Kerääjä on sijoittanut merkinnän tähän pisteeseen.,"Mäkelä, Matti",1969,1-kokoelma
